19.49822697213286;;;;;;;;;;;;;
31.57060966238043;;;;;;;;;;;;;
16.53253063367998;;;;;;;;;;;;;
27.365905113565425;;;;;;;;;;;;;
41.64484507236932;;;;;;;;;;;;;
31.065669006769824;;;;;;;;;;;;;
49.91916519149325;;;;;;;;;;;;;
60.821899890312004;;;;;;;;;;;;;
41.64484507236932; 32.373310145716125;;;;;;;;;;;;
35.057875034510346; 53.27508125272272;;;;;;;;;;;;
16.53253063367998; 18.334217689002333;;;;;;;;;;;;
35.057875034510346; 15.960430411860155; 30.68684594723893;;;;;;;;;;;
35.057875034510346; 16.880355380468245; 18.902910734931968; 20.01522683594782; 27.277404694937957; 32.966472144482175;;;;;;;;
57.76042809043725; 20.01522683594782; 27.277404694937957; 16.545384871851617;;;;;;;;;;
41.64484507236932; 40.862038861497105;;;;;;;;;;;;
39.07070897542581; 45.13991239744653;;;;;;;;;;;;
110.26496976737384;;;;;;;;;;;;;
105.53494277544257;;;;;;;;;;;;;
34.20916574346044; 66.38285096982547;;;;;;;;;;;;
39.59892416168416; 74.16843055082869;;;;;;;;;;;;
39.59892416168416; 73.96650900422553;;;;;;;;;;;;
120.29097399751358;;;;;;;;;;;;;
104.17539782233872;;;;;;;;;;;;;
85.49794842513104;;;;;;;;;;;;;
38.759869159288044; 27.233905809876724;;;;;;;;;;;;
30.7440634806438; 16.7655611931511;;;;;;;;;;;;
30.7440634806438;;;;;;;;;;;;;
78.85253876500566;;;;;;;;;;;;;
72.24658225436669;;;;;;;;;;;;;
79.0436037438605;;;;;;;;;;;;;
50.56964936396234;;;;;;;;;;;;;
39.07070897542581; 20.325696215459175;;;;;;;;;;;;
39.07070897542581;;;;;;;;;;;;;
57.76042809043725;;;;;;;;;;;;;
35.057875034510346;;;;;;;;;;;;;
34.20916574346044;;;;;;;;;;;;;
39.59892416168416;;;;;;;;;;;;;
27.07819136647789;;;;;;;;;;;;;
38.759869159288044; 17.781190750453316;;;;;;;;;;;;
38.759869159288044;;;;;;;;;;;;;
16.53253063367998; 13.376446738026308; 15.969780179414238;;;;;;;;;;;
16.53253063367998; 13.376446738026308; 15.969780179414238; 20.993803688611592;;;;;;;;;;
16.53253063367998; 27.438756270196766;;;;;;;;;;;;
16.53253063367998; 13.376446738026308;;;;;;;;;;;;
16.53253063367998; 13.376446738026308; 15.969780179414238; 27.55241557743533;;;;;;;;;;
16.53253063367998; 18.491865489922578; 14.094253894551779; 15.969780179414238; 40.41764136830395;;;;;;;;;
16.53253063367998; 42.471803550624905;;;;;;;;;;;;
16.53253063367998; 52.39400339973242;;;;;;;;;;;;
16.53253063367998; 18.491865489922578; 36.50271389029514; 23.000115941391673;;;;;;;;;;
27.07819136647789; 63.31550392070157;;;;;;;;;;;;
35.057875034510346; 53.27508125272272; 17.753031078464353;;;;;;;;;;;
16.53253063367998; 18.491865489922578;;;;;;;;;;;;
35.057875034510346; 22.525712939905837; 17.234772563849784;;;;;;;;;;;
35.057875034510346; 22.525712939905837; 35.833268673421486;;;;;;;;;;;
27.07819136647789; 33.48796261374956; 20.01522683594782; 27.277404694937957;;;;;;;;;;
27.07819136647789; 23.528021741366334; 50.29558394214624;;;;;;;;;;;
27.07819136647789; 29.905331753045836; 50.940423090862815;;;;;;;;;;;
35.057875034510346; 28.19836841599626; 63.88530710320938;;;;;;;;;;;
27.07819136647789; 29.905331753045836; 69.3368424829181;;;;;;;;;;;
35.057875034510346; 28.19836841599626; 51.03730719769348;;;;;;;;;;;
57.76042809043725; 56.582007256653505; 15.866819324062948;;;;;;;;;;;
27.07819136647789; 33.48796261374956; 56.582007256653505; 21.280865974488243;;;;;;;;;;
27.07819136647789; 42.18060383089458; 66.74447330244787;;;;;;;;;;;
27.07819136647789; 42.18060383089458; 42.30683808152517;;;;;;;;;;;
27.07819136647789; 29.905331753045836; 22.526514886207536; 28.508038822533067;;;;;;;;;;
27.07819136647789; 14.299815105026633; 37.57914438664778; 8.460176749711074;;;;;;;;;;
27.07819136647789; 35.15375884063993; 10.548111061881112;;;;;;;;;;;
16.53253063367998; 13.376446738026308; 15.969780179414238; 20.993803688611592; 16.024414411557306; 34.53431710911427; 18.310879905059437; 24.218530330664635;;;;;;
27.07819136647789; 29.905331753045836; 50.340696250314146;;;;;;;;;;;
27.07819136647789; 29.905331753045836; 42.99114545176365;;;;;;;;;;;
27.07819136647789; 29.905331753045836; 27.798855878742753; 20.981211845625893; 20.802525783820066;;;;;;;;;
27.07819136647789; 14.299815105026633; 20.156764140885404; 27.092823728539095;;;;;;;;;;
27.07819136647789; 29.905331753045836; 27.798855878742753;;;;;;;;;;;
27.07819136647789; 33.172297656000005; 8.854630182864428;;;;;;;;;;;
27.07819136647789; 14.299815105026633; 32.76923208549324;;;;;;;;;;;
27.07819136647789; 23.528021741366334;;;;;;;;;;;;
27.07819136647789; 33.172297656000005;;;;;;;;;;;;
27.07819136647789; 29.905331753045836;;;;;;;;;;;;
27.07819136647789; 14.299815105026633;;;;;;;;;;;;
